category_id,listing_type_id,listing_type_fee
MLM189300,gold_special,0.15
MLM151631,gold_pro,0.165
MLM151631,gold_special,0.12
MLM189745,gold_pro,0.165
MLM189745,gold_special,0.12
MLM187633,gold_pro,0.165
MLM187633,gold_special,0.12
MLM193821,gold_pro,0.165
MLM193821,gold_special,0.12
MLM418548,gold_pro,0.195
MLM418548,gold_special,0.15
MLM429027,gold_pro,0.165
MLM429027,gold_special,0.12
MLM191694,gold_pro,0.195
MLM191694,gold_special,0.15
MLM194505,gold_pro,0.145
MLM194505,gold_special,0.1
MLM189213,gold_pro,0.195
MLM189213,gold_special,0.15
MLM157915,gold_pro,0.195
MLM157915,gold_special,0.15
MLM120109,gold_pro,0.165
MLM120109,gold_special,0.12
MLM157937,gold_pro,0.195
MLM157937,gold_special,0.15
MLM191164,gold_pro,0.165
MLM191164,gold_special,0.12
MLM151630,gold_pro,0.165
MLM151630,gold_special,0.12
MLM49284,gold_pro,0.165
MLM49284,gold_special,0.12
MLM120121,gold_pro,0.195
MLM120121,gold_special,0.15
MLM190967,gold_pro,0.165
MLM190967,gold_special,0.12
MLM431053,gold_pro,0.165
MLM431053,gold_special,0.12
MLM430166,gold_pro,0.195
MLM430166,gold_special,0.15
MLM430129,gold_pro,0.195
MLM430129,gold_special,0.15
MLM455280,gold_pro,0.145
MLM455280,gold_special,0.1
MLM193745,gold_pro,0.165
MLM193745,gold_special,0.12
MLM413715,gold_pro,0.165
MLM413715,gold_special,0.12
MLM193986,gold_pro,0.195
MLM193986,gold_special,0.15
MLM189760,gold_pro,0.165
MLM189760,gold_special,0.12
MLM457036,gold_pro,0.165
MLM457036,gold_special,0.12
MLM429023,gold_pro,0.165
MLM429023,gold_special,0.12
MLM120204,gold_pro,0.165
MLM120204,gold_special,0.12
MLM120099,gold_pro,0.165
MLM120099,gold_special,0.12
MLM167543,gold_pro,0.195
MLM167543,gold_special,0.15
MLM439060,gold_pro,0.195
MLM439060,gold_special,0.15
MLM187726,gold_pro,0.165
MLM187726,gold_special,0.12
MLM191178,gold_pro,0.175
MLM191178,gold_special,0.13
MLM178429,gold_pro,0.165
MLM178429,gold_special,0.12
MLM431195,gold_pro,0.165
MLM431195,gold_special,0.12
MLM189489,gold_pro,0.195
MLM189489,gold_special,0.15
MLM432051,gold_pro,0.195
MLM432051,gold_special,0.15
MLM189914,gold_pro,0.165
MLM189914,gold_special,0.12
MLM189605,gold_pro,0.165
MLM189605,gold_special,0.12
MLM428936,gold_pro,0.195
MLM428936,gold_special,0.15
MLM429445,gold_pro,0.165
MLM429445,gold_special,0.12
MLM429066,gold_pro,0.195
MLM429066,gold_special,0.15
MLM189692,gold_pro,0.195
MLM189692,gold_special,0.15
MLM191238,gold_pro,0.195
MLM191238,gold_special,0.15
MLM429734,gold_pro,0.145
MLM429734,gold_special,0.1
MLM429497,gold_pro,0.145
MLM429497,gold_special,0.1
MLM431073,gold_pro,0.165
MLM431073,gold_special,0.12
MLM187695,gold_pro,0.195
MLM187695,gold_special,0.15
MLM189616,gold_pro,0.165
MLM189616,gold_special,0.12
MLM433035,gold_pro,0.195
MLM433035,gold_special,0.15
MLM49283,gold_pro,0.165
MLM49283,gold_special,0.12
MLM457007,gold_pro,0.165
MLM457007,gold_special,0.12
MLM413606,gold_pro,0.165
MLM413606,gold_special,0.12
MLM120200,gold_pro,0.165
MLM120200,gold_special,0.12
MLM92155,gold_pro,0.195
MLM92155,gold_special,0.15
MLM430445,gold_pro,0.165
MLM430445,gold_special,0.12
MLM189262,gold_pro,0.165
MLM189262,gold_special,0.12
MLM271857,gold_pro,0.195
MLM271857,gold_special,0.15
MLM194395,gold_pro,0.165
MLM194395,gold_special,0.12
MLM189339,gold_pro,0.145
MLM189339,gold_special,0.1
MLM189999,gold_pro,0.195
MLM189999,gold_special,0.15
MLM431293,gold_pro,0.165
MLM431293,gold_special,0.12
MLM438367,gold_pro,0.165
MLM438367,gold_special,0.12
MLM131912,gold_pro,0.195
MLM131912,gold_special,0.15
MLM194433,gold_pro,0.195
MLM194433,gold_special,0.15
MLM179743,gold_pro,0.185
MLM179743,gold_special,0.14
MLM455571,gold_pro,0.165
MLM455571,gold_special,0.12
MLM439045,gold_pro,0.165
MLM439045,gold_special,0.12
MLM131936,gold_pro,0.195
MLM131936,gold_special,0.15
MLM8576,gold_pro,0.165
MLM8576,gold_special,0.12
MLM179647,gold_pro,0.165
MLM179647,gold_special,0.12
MLM417039,gold_pro,0.195
MLM417039,gold_special,0.15
MLM189802,gold_pro,0.165
MLM189802,gold_special,0.12
MLM190024,gold_pro,0.195
MLM190024,gold_special,0.15
MLM433671,gold_pro,0.165
MLM433671,gold_special,0.12
MLM151701,gold_pro,0.165
MLM151701,gold_special,0.12
MLM414033,gold_pro,0.165
MLM414033,gold_special,0.12
MLM168248,gold_pro,0.195
MLM168248,gold_special,0.15
MLM172373,gold_pro,0.165
MLM172373,gold_special,0.12
MLM189342,gold_pro,0.165
MLM189342,gold_special,0.12
MLM191695,gold_pro,0.195
MLM191695,gold_special,0.15
MLM418786,gold_pro,0.195
MLM418786,gold_special,0.15
MLM437320,gold_pro,0.165
MLM437320,gold_special,0.12
MLM455450,gold_pro,0.195
MLM455450,gold_special,0.15
MLM189341,gold_pro,0.195
MLM189341,gold_special,0.15
MLM436154,gold_pro,0.195
MLM436154,gold_special,0.15
MLM190056,gold_pro,0.165
MLM190056,gold_special,0.12
MLM194647,gold_pro,0.195
MLM194647,gold_special,0.15
MLM191281,gold_pro,0.175
MLM191281,gold_special,0.13
MLM189398,gold_pro,0.195
MLM189398,gold_special,0.15
MLM7627,gold_pro,0.145
MLM7627,gold_special,0.1
MLM438341,gold_pro,0.165
MLM438341,gold_special,0.12
MLM455246,gold_pro,0.195
MLM455246,gold_special,0.15
MLM430802,gold_pro,0.145
MLM430802,gold_special,0.1
MLM188952,gold_pro,0.145
MLM188952,gold_special,0.1
MLM401912,gold_pro,0.195
MLM401912,gold_special,0.15
MLM194260,gold_pro,0.185
MLM194260,gold_special,0.14
MLM433262,gold_pro,0.195
MLM433262,gold_special,0.15
MLM430107,gold_pro,0.195
MLM430107,gold_special,0.15
MLM168288,gold_pro,0.195
MLM168288,gold_special,0.15
MLM126293,gold_pro,0.195
MLM126293,gold_special,0.15
MLM18118,gold_pro,0.145
MLM18118,gold_special,0.1
MLM158045,gold_pro,0.195
MLM158045,gold_special,0.15
MLM131930,gold_pro,0.195
MLM131930,gold_special,0.15
MLM189317,gold_pro,0.195
MLM189317,gold_special,0.15
MLM62384,gold_pro,0.175
MLM62384,gold_special,0.13
MLM437195,gold_pro,0.195
MLM437195,gold_special,0.15
MLM188964,gold_pro,0.195
MLM188964,gold_special,0.15
MLM11035,gold_pro,0.195
MLM11035,gold_special,0.15
MLM194665,gold_pro,0.195
MLM194665,gold_special,0.15
MLM179741,gold_pro,0.175
MLM179741,gold_special,0.13
MLM167539,gold_pro,0.195
MLM167539,gold_special,0.15
MLM437219,gold_pro,0.195
MLM437219,gold_special,0.15
MLM1363,gold_pro,0.195
MLM1363,gold_special,0.15
MLM430100,gold_pro,0.195
MLM430100,gold_special,0.15
MLM189897,gold_pro,0.195
MLM189897,gold_special,0.15
MLM69818,gold_pro,0.195
MLM69818,gold_special,0.15
MLM4772,gold_pro,0.195
MLM4772,gold_special,0.15
MLM438004,gold_pro,0.195
MLM438004,gold_special,0.15
MLM120052,gold_pro,0.195
MLM120052,gold_special,0.15
MLM159150,gold_pro,0.195
MLM159150,gold_special,0.15
MLM439013,gold_pro,0.195
MLM439013,gold_special,0.15
MLM191684,gold_pro,0.195
MLM191684,gold_special,0.15
MLM73294,gold_pro,0.175
MLM73294,gold_special,0.13
MLM438456,gold_pro,0.195
MLM438456,gold_special,0.15
MLM432982,gold_pro,0.195
MLM432982,gold_special,0.15
MLM163085,gold_pro,0.165
MLM163085,gold_special,0.12
MLM438855,gold_pro,0.195
MLM438855,gold_special,0.15
MLM31582,gold_pro,0.195
MLM31582,gold_special,0.15
MLM191789,gold_pro,0.195
MLM191789,gold_special,0.15
MLM191189,gold_pro,0.145
MLM191189,gold_special,0.1
MLM430962,gold_pro,0.145
MLM430962,gold_special,0.1
MLM191757,gold_pro,0.195
MLM191757,gold_special,0.15
MLM436431,gold_pro,0.195
MLM436431,gold_special,0.15
MLM432765,gold_pro,0.195
MLM432765,gold_special,0.15
MLM436427,gold_pro,0.195
MLM436427,gold_special,0.15
MLM437605,gold_pro,0.195
MLM437605,gold_special,0.15
MLM151399,gold_pro,0.195
MLM151399,gold_special,0.15
MLM189449,gold_pro,0.195
MLM189449,gold_special,0.15
MLM189311,gold_pro,0.195
MLM189311,gold_special,0.15
MLM12354,gold_pro,0.195
MLM12354,gold_special,0.15
MLM191673,gold_pro,0.195
MLM191673,gold_special,0.15
MLM9765,gold_pro,0.195
MLM9765,gold_special,0.15
MLM430740,gold_pro,0.195
MLM430740,gold_special,0.15
MLM69655,gold_pro,0.195
MLM69655,gold_special,0.15
MLM158320,gold_pro,0.175
MLM158320,gold_special,0.13
MLM420158,gold_pro,0.195
MLM420158,gold_special,0.15
MLM191317,gold_pro,0.195
MLM191317,gold_special,0.15
MLM1889,gold_pro,0.195
MLM1889,gold_special,0.15
MLM190882,gold_pro,0.195
MLM190882,gold_special,0.15
MLM191704,gold_pro,0.195
MLM191704,gold_special,0.15
MLM62091,gold_pro,0.195
MLM62091,gold_special,0.15
MLM8534,gold_pro,0.145
MLM8534,gold_special,0.1
MLM146239,gold_pro,0.185
MLM146239,gold_special,0.14
MLM439238,gold_pro,0.195
MLM439238,gold_special,0.15
MLM6813,gold_pro,0.195
MLM6813,gold_special,0.15
MLM435227,gold_pro,0.145
MLM435227,gold_special,0.1
MLM438300,gold_pro,0.165
MLM438300,gold_special,0.12
MLM455583,gold_pro,0.195
MLM455583,gold_special,0.15
MLM191620,gold_pro,0.145
MLM191620,gold_special,0.1
MLM3759,gold_pro,0.195
MLM3759,gold_special,0.15
MLM438301,gold_pro,0.195
MLM438301,gold_special,0.15
MLM430148,gold_pro,0.195
MLM430148,gold_special,0.15
MLM456926,gold_pro,0.165
MLM456926,gold_special,0.12
MLM120123,gold_pro,0.195
MLM120123,gold_special,0.15
MLM189219,gold_pro,0.145
MLM189219,gold_special,0.1
MLM194497,gold_pro,0.195
MLM194497,gold_special,0.15
MLM169716,gold_pro,0.165
MLM169716,gold_special,0.12
MLM418879,gold_pro,0.145
MLM418879,gold_special,0.1
MLM190889,gold_pro,0.185
MLM190889,gold_special,0.14
MLM429587,gold_pro,0.185
MLM429587,gold_special,0.14
MLM422407,gold_pro,0.195
MLM422407,gold_special,0.15
MLM180950,gold_pro,0.185
MLM180950,gold_special,0.14
MLM178705,gold_pro,0.185
MLM178705,gold_special,0.14
MLM455743,gold_pro,0.145
MLM455743,gold_special,0.1
MLM187126,gold_pro,0.195
MLM187126,gold_special,0.15
MLM431211,gold_pro,0.165
MLM431211,gold_special,0.12
MLM191365,gold_pro,0.195
MLM191365,gold_special,0.15
MLM116388,gold_pro,0.195
MLM116388,gold_special,0.15
MLM455836,gold_pro,0.195
MLM455836,gold_special,0.15
MLM190904,gold_pro,0.195
MLM190904,gold_special,0.15
MLM456166,gold_pro,0.175
MLM456166,gold_special,0.13
MLM189259,gold_pro,0.165
MLM189259,gold_special,0.12
MLM171894,gold_pro,0.195
MLM171894,gold_special,0.15
MLM430117,gold_pro,0.195
MLM430117,gold_special,0.15
MLM168075,gold_pro,0.195
MLM168075,gold_special,0.15
MLM12191,gold_pro,0.195
MLM12191,gold_special,0.15
MLM430110,gold_pro,0.185
MLM430110,gold_special,0.14
MLM429249,gold_pro,0.145
MLM429249,gold_special,0.1
MLM189689,gold_pro,0.165
MLM189689,gold_special,0.12
MLM429541,gold_pro,0.195
MLM429541,gold_special,0.15
MLM422175,gold_pro,0.195
MLM422175,gold_special,0.15
MLM9905,gold_pro,0.195
MLM9905,gold_special,0.15
MLM76998,gold_pro,0.195
MLM76998,gold_special,0.15
MLM172007,gold_pro,0.185
MLM172007,gold_special,0.14
MLM190767,gold_pro,0.145
MLM190767,gold_special,0.1
MLM1084,gold_pro,0.195
MLM1084,gold_special,0.15
MLM31571,gold_pro,0.195
MLM31571,gold_special,0.15
MLM189604,gold_pro,0.195
MLM189604,gold_special,0.15
MLM187834,gold_pro,0.195
MLM187834,gold_special,0.15
MLM188976,gold_pro,0.195
MLM188976,gold_special,0.15
MLM455518,gold_pro,0.195
MLM455518,gold_special,0.15
MLM189348,gold_pro,0.195
MLM189348,gold_special,0.15
MLM120002,gold_pro,0.165
MLM120002,gold_special,0.12
MLM152140,gold_pro,0.195
MLM152140,gold_special,0.15
MLM174788,gold_pro,0.195
MLM174788,gold_special,0.15
MLM174787,gold_pro,0.195
MLM174787,gold_special,0.15
MLM189874,gold_pro,0.195
MLM189874,gold_special,0.15
MLM431544,gold_pro,0.195
MLM431544,gold_special,0.15
MLM48297,gold_pro,0.195
MLM48297,gold_special,0.15
MLM189204,gold_pro,0.195
MLM189204,gold_special,0.15
MLM167989,gold_pro,0.195
MLM167989,gold_special,0.15
MLM438457,gold_pro,0.195
MLM438457,gold_special,0.15
MLM189460,gold_pro,0.195
MLM189460,gold_special,0.15
MLM190044,gold_pro,0.145
MLM190044,gold_special,0.1
MLM7828,gold_pro,0.195
MLM7828,gold_special,0.15
MLM191355,gold_pro,0.195
MLM191355,gold_special,0.15
MLM418976,gold_pro,0.185
MLM418976,gold_special,0.14
MLM194403,gold_pro,0.195
MLM194403,gold_special,0.15
MLM7809,gold_pro,0.195
MLM7809,gold_special,0.15
MLM433729,gold_pro,0.195
MLM433729,gold_special,0.15
MLM179203,gold_pro,0.185
MLM179203,gold_special,0.14
MLM8321,gold_pro,0.195
MLM8321,gold_special,0.15
MLM180964,gold_pro,0.185
MLM180964,gold_special,0.14
MLM167568,gold_pro,0.195
MLM167568,gold_special,0.15
MLM194741,gold_pro,0.195
MLM194741,gold_special,0.15
MLM429625,gold_pro,0.195
MLM429625,gold_special,0.15
MLM422140,gold_pro,0.195
MLM422140,gold_special,0.15
MLM189412,gold_pro,0.195
MLM189412,gold_special,0.15
MLM414235,gold_pro,0.195
MLM414235,gold_special,0.15
MLM171215,gold_pro,0.195
MLM171215,gold_special,0.15
MLM432887,gold_pro,0.195
MLM432887,gold_special,0.15
MLM179253,gold_pro,0.195
MLM179253,gold_special,0.15
MLM352342,gold_pro,0.195
MLM352342,gold_special,0.15
MLM193976,gold_pro,0.195
MLM193976,gold_special,0.15
MLM422405,gold_pro,0.195
MLM422405,gold_special,0.15
MLM455144,gold_pro,0.195
MLM455144,gold_special,0.15
MLM439376,gold_pro,0.145
MLM439376,gold_special,0.1
MLM418394,gold_pro,0.195
MLM418394,gold_special,0.15
MLM438435,gold_pro,0.195
MLM438435,gold_special,0.15
MLM191758,gold_pro,0.195
MLM191758,gold_special,0.15
MLM190953,gold_pro,0.195
MLM190953,gold_special,0.15
MLM189891,gold_pro,0.195
MLM189891,gold_special,0.15
MLM430960,gold_pro,0.175
MLM430960,gold_special,0.13
MLM190832,gold_pro,0.145
MLM190832,gold_special,0.1
MLM189831,gold_pro,0.185
MLM189831,gold_special,0.14
MLM194731,gold_pro,0.195
MLM194731,gold_special,0.15
MLM432297,gold_pro,0.195
MLM432297,gold_special,0.15
MLM189975,gold_pro,0.195
MLM189975,gold_special,0.15
MLM191004,gold_pro,0.195
MLM191004,gold_special,0.15
MLM191057,gold_pro,0.195
MLM191057,gold_special,0.15
MLM438600,gold_pro,0.195
MLM438600,gold_special,0.15
MLM189050,gold_pro,0.195
MLM189050,gold_special,0.15
MLM438760,gold_pro,0.195
MLM438760,gold_special,0.15
MLM126114,gold_pro,0.195
MLM126114,gold_special,0.15
MLM189980,gold_pro,0.145
MLM189980,gold_special,0.1
MLM39238,gold_pro,0.195
MLM39238,gold_special,0.15
MLM432396,gold_pro,0.175
MLM432396,gold_special,0.13
MLM71785,gold_pro,0.195
MLM71785,gold_special,0.15
MLM419820,gold_pro,0.145
MLM419820,gold_special,0.1
MLM167955,gold_pro,0.195
MLM167955,gold_special,0.15
MLM194663,gold_pro,0.195
MLM194663,gold_special,0.15
MLM148752,gold_pro,0.195
MLM148752,gold_special,0.15
MLM45961,gold_pro,0.195
MLM45961,gold_special,0.15
MLM194014,gold_pro,0.145
MLM194014,gold_special,0.1
MLM440834,gold_pro,0.205
MLM440834,gold_special,0.16
MLM189337,gold_pro,0.195
MLM189337,gold_special,0.15
MLM178338,gold_pro,0.195
MLM178338,gold_special,0.15
MLM455517,gold_pro,0.195
MLM455517,gold_special,0.15
MLM189418,gold_pro,0.195
MLM189418,gold_special,0.15
MLM157354,gold_pro,0.165
MLM157354,gold_special,0.12
MLM455856,gold_pro,0.145
MLM455856,gold_special,0.1
MLM430997,gold_pro,0.195
MLM430997,gold_special,0.15
MLM418756,gold_pro,0.195
MLM418756,gold_special,0.15
MLM178312,gold_pro,0.195
MLM178312,gold_special,0.15
MLM3896,gold_pro,0.195
MLM3896,gold_special,0.15
MLM432001,gold_pro,0.195
MLM432001,gold_special,0.15
MLM429155,gold_pro,0.195
MLM429155,gold_special,0.15
MLM430159,gold_pro,0.195
MLM430159,gold_special,0.15
MLM12388,gold_pro,0.195
MLM12388,gold_special,0.15
MLM85843,gold_pro,0.195
MLM85843,gold_special,0.15
MLM193993,gold_pro,0.165
MLM193993,gold_special,0.12
MLM430597,gold_pro,0.195
MLM430597,gold_special,0.15
MLM7854,gold_pro,0.195
MLM7854,gold_special,0.15
MLM189399,gold_pro,0.195
MLM189399,gold_special,0.15
MLM69593,gold_pro,0.195
MLM69593,gold_special,0.15
MLM191643,gold_pro,0.195
MLM191643,gold_special,0.15
MLM194393,gold_pro,0.195
MLM194393,gold_special,0.15
MLM433445,gold_pro,0.195
MLM433445,gold_special,0.15
MLM422408,gold_pro,0.195
MLM422408,gold_special,0.15
MLM433666,gold_pro,0.185
MLM433666,gold_special,0.14
MLM69637,gold_pro,0.195
MLM69637,gold_special,0.15
MLM189954,gold_pro,0.165
MLM189954,gold_special,0.12
MLM149436,gold_pro,0.195
MLM149436,gold_special,0.15
MLM190792,gold_pro,0.195
MLM190792,gold_special,0.15
MLM189047,gold_pro,0.175
MLM189047,gold_special,0.13
MLM191227,gold_pro,0.185
MLM191227,gold_special,0.14
MLM430694,gold_pro,0.165
MLM430694,gold_special,0.12
MLM190840,gold_pro,0.195
MLM190840,gold_special,0.15
MLM189361,gold_pro,0.195
MLM189361,gold_special,0.15
MLM189480,gold_pro,0.145
MLM189480,gold_special,0.1
MLM45802,gold_pro,0.165
MLM45802,gold_special,0.12
MLM437604,gold_pro,0.195
MLM437604,gold_special,0.15
MLM162994,gold_pro,0.175
MLM162994,gold_special,0.13
MLM438969,gold_pro,0.175
MLM438969,gold_special,0.13
MLM190800,gold_pro,0.145
MLM190800,gold_special,0.1
MLM194377,gold_pro,0.145
MLM194377,gold_special,0.1
MLM455551,gold_pro,0.195
MLM455551,gold_special,0.15
MLM187800,gold_pro,0.165
MLM187800,gold_special,0.12
MLM432927,gold_pro,0.195
MLM432927,gold_special,0.15
MLM22612,gold_pro,0.165
MLM22612,gold_special,0.12
MLM393903,gold_pro,0.195
MLM393903,gold_special,0.15
MLM437557,gold_pro,0.175
MLM437557,gold_special,0.13
MLM190042,gold_pro,0.195
MLM190042,gold_special,0.15
MLM189696,gold_pro,0.195
MLM189696,gold_special,0.15
MLM419981,gold_pro,0.195
MLM419981,gold_special,0.15
MLM39139,gold_pro,0.195
MLM39139,gold_special,0.15
MLM191310,gold_pro,0.185
MLM191310,gold_special,0.14
MLM194371,gold_pro,0.195
MLM194371,gold_special,0.15
MLM423156,gold_pro,0.195
MLM423156,gold_special,0.15
MLM433291,gold_pro,0.165
MLM433291,gold_special,0.12
MLM168004,gold_pro,0.145
MLM168004,gold_special,0.1
MLM189768,gold_pro,0.185
MLM189768,gold_special,0.14
MLM194375,gold_pro,0.175
MLM194375,gold_special,0.13
MLM429298,gold_pro,0.165
MLM429298,gold_special,0.12
MLM416203,gold_pro,0.195
MLM416203,gold_special,0.15
MLM167548,gold_pro,0.195
MLM167548,gold_special,0.15
MLM455118,gold_pro,0.195
MLM455118,gold_special,0.15
MLM429172,gold_pro,0.195
MLM429172,gold_special,0.15
MLM190880,gold_pro,0.195
MLM190880,gold_special,0.15
MLM430489,gold_pro,0.195
MLM430489,gold_special,0.15
MLM455562,gold_pro,0.195
MLM455562,gold_special,0.15
MLM422163,gold_pro,0.195
MLM422163,gold_special,0.15
MLM439478,gold_pro,0.175
MLM439478,gold_special,0.13
MLM190903,gold_pro,0.165
MLM190903,gold_special,0.12
MLM429244,gold_pro,0.195
MLM429244,gold_special,0.15
MLM432816,gold_pro,0.165
MLM432816,gold_special,0.12
MLM145307,gold_pro,0.195
MLM145307,gold_special,0.15
MLM126136,gold_pro,0.195
MLM126136,gold_special,0.15
MLM191210,gold_pro,0.185
MLM191210,gold_special,0.14
MLM193746,gold_pro,0.175
MLM193746,gold_special,0.13
MLM434806,gold_pro,0.195
MLM434806,gold_special,0.15
MLM145905,gold_pro,0.195
MLM145905,gold_special,0.15
MLM194641,gold_pro,0.195
MLM194641,gold_special,0.15
MLM58386,gold_pro,0.195
MLM58386,gold_special,0.15
MLM180873,gold_pro,0.165
MLM180873,gold_special,0.12
MLM455515,gold_pro,0.195
MLM455515,gold_special,0.15
MLM190885,gold_pro,0.195
MLM190885,gold_special,0.15
MLM191325,gold_pro,0.195
MLM191325,gold_special,0.15
MLM191688,gold_pro,0.145
MLM191688,gold_special,0.1
MLM194302,gold_pro,0.165
MLM194302,gold_special,0.12
MLM436796,gold_pro,0.145
MLM436796,gold_special,0.1
MLM194545,gold_pro,0.195
MLM194545,gold_special,0.15
MLM187302,gold_pro,0.165
MLM187302,gold_special,0.12
MLM194638,gold_pro,0.195
MLM194638,gold_special,0.15
MLM455155,gold_pro,0.195
MLM455155,gold_special,0.15
MLM435257,gold_pro,0.175
MLM435257,gold_special,0.13
MLM187113,gold_pro,0.195
MLM187113,gold_special,0.15
MLM7984,gold_pro,0.195
MLM7984,gold_special,0.15
MLM190886,gold_pro,0.195
MLM190886,gold_special,0.15
MLM189801,gold_pro,0.175
MLM189801,gold_special,0.13
MLM455656,gold_pro,0.195
MLM455656,gold_special,0.15
MLM437774,gold_pro,0.195
MLM437774,gold_special,0.15
MLM191724,gold_pro,0.195
MLM191724,gold_special,0.15
MLM189106,gold_pro,0.175
MLM189106,gold_special,0.13
MLM190004,gold_pro,0.175
MLM190004,gold_special,0.13
MLM454733,gold_pro,0.195
MLM454733,gold_special,0.15
MLM439377,gold_pro,0.145
MLM439377,gold_special,0.1
MLM437168,gold_pro,0.195
MLM437168,gold_special,0.15
MLM182466,gold_pro,0.165
MLM182466,gold_special,0.12
MLM418315,gold_pro,0.175
MLM418315,gold_special,0.13
MLM420182,gold_pro,0.145
MLM420182,gold_special,0.1
MLM420711,gold_pro,0.195
MLM420711,gold_special,0.15
MLM12363,gold_pro,0.195
MLM12363,gold_special,0.15
MLM189389,gold_pro,0.195
MLM189389,gold_special,0.15
MLM191842,gold_pro,0.195
MLM191842,gold_special,0.15
MLM189323,gold_pro,0.195
MLM189323,gold_special,0.15
MLM190976,gold_pro,0.165
MLM190976,gold_special,0.12
MLM189845,gold_pro,0.165
MLM189845,gold_special,0.12
MLM455148,gold_pro,0.195
MLM455148,gold_special,0.15
MLM191230,gold_pro,0.145
MLM191230,gold_special,0.1
MLM191280,gold_pro,0.195
MLM191280,gold_special,0.15
MLM432639,gold_pro,0.195
MLM432639,gold_special,0.15
MLM439586,gold_pro,0.195
MLM439586,gold_special,0.15
MLM190078,gold_pro,0.165
MLM190078,gold_special,0.12
MLM414224,gold_pro,0.145
MLM414224,gold_special,0.1
MLM432114,gold_pro,0.195
MLM432114,gold_special,0.15
MLM438623,gold_pro,0.145
MLM438623,gold_special,0.1
MLM413979,gold_pro,0.175
MLM413979,gold_special,0.13
MLM191157,gold_pro,0.195
MLM191157,gold_special,0.15
MLM9883,gold_pro,0.195
MLM9883,gold_special,0.15
MLM194173,gold_pro,0.195
MLM194173,gold_special,0.15
MLM191879,gold_pro,0.195
MLM191879,gold_special,0.15
MLM188628,gold_pro,0.195
MLM188628,gold_special,0.15
MLM438361,gold_pro,0.145
MLM438361,gold_special,0.1
MLM179609,gold_pro,0.185
MLM179609,gold_special,0.14
MLM67863,gold_pro,0.195
MLM67863,gold_special,0.15
MLM1637,gold_pro,0.195
MLM1637,gold_special,0.15
MLM432560,gold_pro,0.175
MLM432560,gold_special,0.13
MLM194436,gold_pro,0.175
MLM194436,gold_special,0.13
MLM124535,gold_pro,0.195
MLM124535,gold_special,0.15
MLM433653,gold_pro,0.195
MLM433653,gold_special,0.15
MLM431883,gold_pro,0.175
MLM431883,gold_special,0.13
MLM158062,gold_pro,0.175
MLM158062,gold_special,0.13
MLM189303,gold_pro,0.195
MLM189303,gold_special,0.15
MLM191177,gold_pro,0.195
MLM191177,gold_special,0.15
MLM81141,gold_pro,0.195
MLM81141,gold_special,0.15
MLM187588,gold_pro,0.195
MLM187588,gold_special,0.15
MLM151406,gold_pro,0.195
MLM151406,gold_special,0.15
MLM438621,gold_pro,0.145
MLM438621,gold_special,0.1
MLM191095,gold_pro,0.165
MLM191095,gold_special,0.12
MLM189615,gold_pro,0.195
MLM189615,gold_special,0.15
MLM189394,gold_pro,0.195
MLM189394,gold_special,0.15
MLM7937,gold_pro,0.195
MLM7937,gold_special,0.15
MLM429729,gold_pro,0.195
MLM429729,gold_special,0.15
MLM432272,gold_pro,0.195
MLM432272,gold_special,0.15
MLM430158,gold_pro,0.195
MLM430158,gold_special,0.15
MLM189630,gold_pro,0.195
MLM189630,gold_special,0.15
MLM180875,gold_pro,0.195
MLM180875,gold_special,0.15
MLM1358,gold_pro,0.195
MLM1358,gold_special,0.15
MLM187591,gold_pro,0.195
MLM187591,gold_special,0.15
MLM433110,gold_pro,0.195
MLM433110,gold_special,0.15
MLM6202,gold_pro,0.195
MLM6202,gold_special,0.15
MLM438453,gold_pro,0.145
MLM438453,gold_special,0.1
MLM188688,gold_pro,0.195
MLM188688,gold_special,0.15
MLM191345,gold_pro,0.195
MLM191345,gold_special,0.15
MLM420252,gold_pro,0.195
MLM420252,gold_special,0.15
MLM29902,gold_pro,0.185
MLM29902,gold_special,0.14
MLM191242,gold_pro,0.145
MLM191242,gold_special,0.1
MLM419723,gold_pro,0.195
MLM419723,gold_special,0.15
MLM189764,gold_pro,0.195
MLM189764,gold_special,0.15
MLM407835,gold_pro,0.185
MLM407835,gold_special,0.14
MLM194425,gold_pro,0.195
MLM194425,gold_special,0.15
MLM191146,gold_pro,0.195
MLM191146,gold_special,0.15
MLM76995,gold_pro,0.195
MLM76995,gold_special,0.15
MLM167957,gold_pro,0.195
MLM167957,gold_special,0.15
MLM352366,gold_pro,0.195
MLM352366,gold_special,0.15
MLM190764,gold_pro,0.195
MLM190764,gold_special,0.15
MLM418349,gold_pro,0.195
MLM418349,gold_special,0.15
MLM40645,gold_pro,0.145
MLM40645,gold_special,0.1
MLM194435,gold_pro,0.175
MLM194435,gold_special,0.13
MLM165595,gold_pro,0.175
MLM165595,gold_special,0.13
MLM190009,gold_pro,0.175
MLM190009,gold_special,0.13
MLM431554,gold_pro,0.165
MLM431554,gold_special,0.12
MLM437573,gold_pro,0.145
MLM437573,gold_special,0.1
MLM179747,gold_pro,0.195
MLM179747,gold_special,0.15
MLM189963,gold_pro,0.175
MLM189963,gold_special,0.13
MLM433434,gold_pro,0.195
MLM433434,gold_special,0.15
MLM437319,gold_pro,0.165
MLM437319,gold_special,0.12
MLM431113,gold_pro,0.175
MLM431113,gold_special,0.13
MLM194123,gold_pro,0.195
